City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,salinopolis,-0.6136,-47.3561,298.61,84,100,3.09,BR,1673156002
368,ghidfalau,45.9,25.85,277.7,94,90,1.19,RO,1673156003
369,hovd,48.0056,91.6419,263.97,74,8,1.4,MN,1673156003
370,spas-demensk,54.4122,34.0226,256.55,93,30,1.52,RU,1673156004
371,bardiyah,31.7561,25.0865,286.58,81,40,4.57,LY,1673156005
372,hamilton,39.1834,-84.5333,273.7,82,20,2.57,US,1673155550
373,tifton,31.4505,-83.5085,282.75,90,0,1.55,US,1673156006
374,aksu,41.1231,80.2644,275.43,26,60,0.61,CN,1673155813
375,nanzhang,31.7765,111.8386,292.35,26,0,2.48,CN,1673156007
376,la rioja,42.25,-2.5,274.03,88,100,2.74,ES,1673156008
377,polyarnyy,69.1989,33.4478,257.04,98,56,4.82,RU,1673156008
378,sola,-13.8833,167.55,301.11,75,92,5.87,VU,1673156009
379,gamba,-2.65,10.0,297.38,88,100,2.25,GA,1673156010
380,kaduqli,11.0167,29.7167,293.83,29,6,5.48,SD,1673156011
381,tigre,-34.426,-58.5796,298.83,62,0,4.63,AR,1673156012
382,beyneu,45.3167,55.2,262.6,47,3,8.39,KZ,1673156013
383,mazyr,52.0495,29.2456,264.23,59,23,4.83,BY,1673156014
384,poysdorf,48.6667,16.6333,279.58,89,99,4.49,AT,1673156014
385,te anau,-45.4167,167.7167,298.4,40,3,1.17,NZ,1673155918
386,bolshaya rechka,51.9503,104.7355,262.3,81,28,1.8,RU,1673156015
387,veraval,20.9,70.3667,300.33,49,0,2.2,IN,1673156016
388,lira,2.235,32.9097,296.23,34,84,1.14,UG,1673156017
389,hukuntsi,-24.0,21.75,295.91,54,12,7.26,BW,1673155896
390,kirakira,-10.4544,161.9205,302.06,70,100,3.3,SB,1673155872
391,drayton valley,53.2168,-114.9854,264.6,96,74,1.79,CA,1673156020
392,lokosovo,61.1333,74.8167,250.92,95,100,5.08,RU,1673156021
393,pandan,14.0453,124.1694,298.77,72,100,7.21,PH,1673156021
394,ludhiana,30.9,75.85,291.23,27,8,4.09,IN,1673156022
395,flin flon,54.7682,-101.865,263.56,96,14,2.39,CA,1673155449
396,celestun,20.8667,-90.4,295.7,82,0,7.09,MX,1673156023
397,blythe,33.6103,-114.5964,285.4,54,0,0.0,US,1673156024
398,shasta lake,40.6804,-122.3708,281.55,90,100,1.34,US,1673156025
399,mogadishu,2.0371,45.3438,300.08,78,75,7.2,SO,1673156026
400,jaciara,-15.9653,-54.9683,293.88,90,100,1.44,BR,1673156026
401,tura,25.5198,90.2201,297.16,29,0,1.07,IN,1673155494
402,kucove,40.8003,19.9167,281.24,65,0,1.81,AL,1673156029
403,pathein,16.7833,94.7333,303.4,41,20,2.97,MM,1673156029
404,igrim,63.1906,64.4162,240.09,86,100,4.59,RU,1673155868
405,buala,-8.145,159.5921,302.11,65,100,1.6,SB,1673155982
406,tahta,26.7693,31.5021,285.81,56,62,2.34,EG,1673156031
407,andijon,40.7821,72.3442,279.75,45,90,0.67,UZ,1673156032
408,dhidhdhoo,6.8833,73.1,300.43,70,23,3.65,MV,1673155858
409,buchanan,5.8808,-10.0467,297.64,88,44,2.31,LR,1673156033
410,lisala,2.15,21.5167,294.4,45,100,1.12,CD,1673156033
411,the valley,18.217,-63.0578,296.07,78,35,8.8,AI,1673155997
412,waycross,31.2136,-82.354,280.18,93,0,1.54,US,1673156035
413,matara,5.9485,80.5353,303.03,57,61,3.2,LK,1673155820
414,port hedland,-20.3167,118.5667,304.18,66,100,7.2,AU,1673155624
415,kalmunai,7.4167,81.8167,299.66,77,51,6.92,LK,1673155666
416,tilichiki,60.4667,166.1,243.11,94,33,5.14,RU,1673156037
417,harper,4.375,-7.7169,298.46,86,60,2.91,LR,1673156039
418,turayf,31.6725,38.6637,276.29,93,20,2.06,SA,1673156039
419,sa kaeo,13.75,102.3333,298.5,52,98,4.93,TH,1673156040
420,luwuk,-0.9516,122.7875,302.19,75,100,0.78,ID,1673155893
421,tessalit,20.1986,1.0114,288.91,17,100,4.29,ML,1673156041
422,green valley,31.8543,-110.9937,287.18,72,15,0.92,US,1673156042
423,cooma,-36.2333,149.1333,299.45,20,0,3.46,AU,1673155834
424,roma,43.2128,-75.4557,270.22,83,0,2.57,US,1673156043
425,nizhniy odes,63.6445,54.856,233.23,99,60,2.1,RU,1673156044
426,tuatapere,-46.1333,167.6833,294.72,55,0,2.5,NZ,1673155906
427,provideniya,64.3833,-173.3,255.97,94,100,4.75,RU,1673155564
428,la primavera,5.4906,-70.4092,297.02,88,100,0.9,CO,1673156045
429,ilhabela,-23.7781,-45.3581,293.2,86,99,1.8,BR,1673156046
430,victoria,22.2855,114.1577,294.18,50,100,4.02,HK,1673155358
431,tiznit,29.5833,-9.5,283.59,59,0,0.15,MA,1673156047
432,saint-joseph,-21.3667,55.6167,301.36,71,18,3.42,RE,1673156048
433,alice springs,-23.7,133.8833,304.38,40,75,1.54,AU,1673155803
434,port-de-bouc,43.4,4.9833,288.16,80,75,7.72,FR,1673156049
435,kemijarvi,66.7131,27.4306,260.95,84,100,4.92,FI,1673156050
436,tabou,4.423,-7.3528,298.0,88,46,2.69,CI,1673155990
437,tayga,56.06,85.6197,269.66,87,100,6.14,RU,1673156051
438,saint andrews,34.0454,-81.1293,280.82,87,20,0.0,US,1673156052
439,podujevo,42.9106,21.1931,272.26,85,19,1.82,XK,1673156053
440,pampierstad,-27.7832,24.6877,297.96,46,0,4.91,ZA,1673156053
441,inhambane,-23.865,35.3833,297.14,83,75,5.14,MZ,1673156054
442,souillac,-20.5167,57.5167,301.36,69,75,5.14,MU,1673155733
443,solnechnyy,50.7214,136.6319,254.68,95,94,1.85,RU,1673156056
444,spencer,43.1414,-95.1444,259.66,76,100,0.0,US,1673156056
445,ucluelet,48.9329,-125.5528,280.98,86,100,5.49,CA,1673156057
446,neuquen,-38.9516,-68.0591,302.09,24,75,4.12,AR,1673156058
447,baherden,38.4362,57.4316,278.12,78,82,4.35,TM,1673156058
448,avila,40.5833,-5.0,281.29,94,100,3.61,ES,1673156059
449,boyuibe,-20.4167,-63.2833,295.93,48,100,1.02,BO,1673156060
450,karatau,43.1667,70.4667,281.91,63,85,5.99,KZ,1673156061
451,miyako,39.6367,141.9525,278.28,49,82,2.46,JP,1673155883
452,eyl,7.9803,49.8164,298.5,70,11,7.39,SO,1673155582
453,savalou,7.9281,1.9756,296.89,31,41,2.06,BJ,1673156062
454,mabaruma,8.2,-59.7833,294.72,99,100,0.97,GY,1673156063
455,northam,51.0333,-4.2167,279.05,95,73,7.76,GB,1673156063
456,myanaung,18.2833,95.3167,303.86,35,1,3.06,MM,1673156064
457,catamarca,-28.4696,-65.7852,298.99,44,100,5.4,AR,1673155728
458,tynda,55.1667,124.7167,251.29,93,92,0.76,RU,1673156065
459,aurora,39.7294,-104.8319,274.95,70,0,5.14,US,1673156066
460,ixtapa,20.7,-105.2,294.94,100,0,0.0,MX,1673155325
461,chatrapur,19.35,84.9833,296.9,26,0,2.54,IN,1673156067
462,gornyye klyuchi,45.25,133.5,262.15,88,57,0.72,RU,1673156068
463,kahului,20.8947,-156.47,296.16,78,0,3.09,US,1673155940
464,biltine,14.5333,20.9167,290.61,24,64,2.94,TD,1673156069
465,solwezi,-12.1688,26.3894,289.66,99,100,1.49,ZM,1673156070
466,asau,46.4333,26.4,274.66,99,100,1.37,RO,1673155783
467,praia da vitoria,38.7333,-27.0667,290.29,82,40,6.07,PT,1673156071
468,vila velha,-20.3297,-40.2925,295.34,97,100,2.57,BR,1673156072
469,kadipur,26.1667,82.3833,290.66,28,0,3.12,IN,1673156072
470,shenjiamen,29.9576,122.298,286.35,70,0,7.41,CN,1673156073
471,eston,51.1501,-108.7514,261.14,96,16,1.82,CA,1673156074
472,kargopol,61.5071,38.9456,243.29,100,67,0.12,RU,1673156074
473,claudio,-20.4433,-44.7658,289.91,97,100,1.8,BR,1673156075
474,kieta,-6.2167,155.6333,301.73,77,100,1.85,PG,1673155932
475,yerbogachen,61.2767,108.0108,251.72,96,100,4.21,RU,1673155821
476,chernyshevskiy,63.0128,112.4714,250.87,93,100,3.78,RU,1673156077
477,kupang,-10.1667,123.5833,304.47,70,40,5.14,ID,1673155848
478,quang ngai,15.1167,108.8,292.81,93,100,2.95,VN,1673155700
479,kloulklubed,7.0419,134.2556,301.43,76,100,6.4,PW,1673156079
480,yatou,37.15,122.3833,281.32,82,13,3.26,CN,1673156080
481,vammala,61.3333,22.9,264.58,92,100,5.1,FI,1673156080
482,vagur,61.4732,-6.8119,280.06,85,88,13.17,FO,1673156081
483,florianopolis,-27.6146,-48.5012,292.94,85,20,2.57,BR,1673156082
484,acapulco,16.8634,-99.8901,297.05,88,0,0.0,MX,1673156083
485,niquelandia,-14.4739,-48.4597,293.41,97,95,0.42,BR,1673156083
486,pangnirtung,66.1451,-65.7125,254.02,78,100,1.53,CA,1673155812
487,novyy urengoy,66.0833,76.6333,231.39,99,38,2.0,RU,1673155576
488,hay river,60.8156,-115.7999,255.14,85,20,2.06,CA,1673156085
489,porbandar,21.6422,69.6093,297.14,60,0,5.14,IN,1673156086
490,palu,-0.8917,119.8707,298.72,88,100,0.69,ID,1673155912
491,mitu,1.1983,-70.1733,294.63,100,100,1.01,CO,1673156087
492,bada,51.392,109.8717,265.82,77,30,1.62,RU,1673156088
493,sandwick,60.0,-1.25,281.05,81,75,10.29,GB,1673156088
494,puerto baquerizo moreno,-0.9,-89.6,295.3,88,7,2.61,EC,1673156090
495,troitsko-pechorsk,62.7084,56.1964,238.39,97,99,2.7,RU,1673155931
496,garachine,8.0647,-78.3628,297.93,87,6,2.08,PA,1673156092
497,imeni zhelyabova,58.9544,36.5956,251.64,100,92,0.91,RU,1673156092
498,kondagaon,19.6,81.6667,298.84,9,0,2.22,IN,1673156093
499,humboldt,40.6665,-123.9178,281.45,94,100,5.81,US,1673156094
500,kyra,49.5776,111.9753,265.29,75,95,1.78,RU,1673156095
501,baglung,28.2719,83.5898,293.9,17,0,2.44,NP,1673156096
502,xichang,27.8964,102.2634,289.27,45,0,1.3,CN,1673156029
503,piranshahr,36.701,45.1413,274.82,90,75,2.76,IR,1673156097
504,gat,31.61,34.7642,286.15,74,0,1.72,IL,1673156099
505,livenka,50.4491,38.2959,258.21,79,6,1.37,RU,1673156099
506,akdagmadeni,39.6603,35.8836,271.52,73,7,0.86,TR,1673156100
507,khorixas,-20.3667,14.9667,295.77,17,97,1.4,NA,1673155813
508,imbituba,-28.24,-48.6703,293.82,73,68,0.37,BR,1673156101
509,warri,5.5167,5.75,296.57,97,79,0.09,NG,1673156102
510,pringsewu,-5.3582,104.9744,304.28,55,100,1.54,ID,1673156103
511,linjiang,41.8069,126.9078,272.76,62,99,1.78,CN,1673156104
512,aripuana,-9.1667,-60.6333,293.88,100,88,0.84,BR,1673156104
513,gravelbourg,49.8834,-106.5512,266.3,86,18,3.32,CA,1673156105
514,vieques,18.425,-65.8329,296.17,94,20,0.0,PR,1673156106
515,lulea,65.5842,22.1547,268.19,93,100,8.23,SE,1673156106
516,goya,-29.14,-59.2626,295.51,34,19,2.78,AR,1673156107
517,zhuhai,22.2769,113.5678,294.03,72,40,2.06,CN,1673155951
518,eyrarbakki,63.863,-21.1481,275.18,79,100,5.14,IS,1673156109
519,bismarck,46.8083,-100.7837,262.63,81,0,3.09,US,1673156109
520,biskamzha,53.4497,89.5272,270.49,83,97,0.23,RU,1673156110
521,gokul,27.45,77.7167,291.07,24,7,2.96,IN,1673156111
522,los llanos de aridane,28.6585,-17.9182,288.01,67,0,4.63,ES,1673156111
523,vannes,47.8333,-2.5,282.49,85,21,5.64,FR,1673156112
524,pravia,43.4906,-6.1508,282.97,87,75,3.6,ES,1673156113
525,kaifeng,34.7911,114.3483,288.3,17,1,3.75,CN,1673156115
526,salinas,36.6777,-121.6555,286.6,85,100,2.06,US,1673156115
527,zhenlai,45.8495,123.2973,269.89,53,68,6.23,CN,1673156116
528,qaqortoq,60.7167,-46.0333,264.28,67,100,3.82,GL,1673156117
529,monte santo,-10.4378,-39.3328,291.76,90,26,1.08,BR,1673156118
530,kaeo,-35.1,173.7833,297.22,80,60,1.57,NZ,1673155937
531,ubinskoye,55.3068,79.6802,268.3,92,100,6.72,RU,1673156119
532,pilar,-9.5972,-35.9567,295.11,90,22,1.52,BR,1673156119
533,irbil,36.1926,44.0106,281.05,100,75,1.54,IQ,1673156120
534,amga,60.8953,131.9608,245.85,98,100,0.67,RU,1673156121
535,mayor pablo lagerenza,-19.9309,-60.7718,296.03,62,16,1.8,PY,1673156121
536,tisul,55.7611,88.3122,272.97,77,100,7.42,RU,1673156123
537,nalut,30.3333,10.85,279.24,64,0,2.87,LY,1673156123
538,aldan,58.6031,125.3894,256.29,96,100,1.6,RU,1673156124
539,lamu,-2.2717,40.902,301.27,75,60,4.44,KE,1673156125
540,kashi,39.4547,75.9797,273.71,32,20,1.0,CN,1673156125
541,spearfish,44.4908,-103.8594,276.4,47,0,4.02,US,1673156126
542,villazon,-22.0866,-65.5942,280.08,83,100,2.3,BO,1673156127
543,kibala,9.1104,18.3463,293.32,29,51,2.23,TD,1673155800
544,yokadouma,3.5167,15.05,293.62,43,92,1.31,CM,1673156129
545,svecha,58.2785,47.5164,242.49,99,53,3.06,RU,1673156069
546,khuzdar,27.7384,66.6434,287.94,37,50,1.36,PK,1673156130
547,eufaula,31.8913,-85.1455,279.17,87,0,1.54,US,1673156131
548,nong phai,15.9903,101.0618,301.48,39,98,1.83,TH,1673156132
549,olafsvik,64.8945,-23.7142,275.32,89,100,9.69,IS,1673156132
550,guane,22.2025,-84.0875,293.89,92,2,3.29,CU,1673156134
551,sisophon,13.5859,102.9737,296.8,58,99,2.12,KH,1673156135
552,ayan,56.45,138.1667,254.98,87,11,0.8,RU,1673155992
553,quatre cocos,-20.2078,57.7625,301.21,68,24,5.72,MU,1673156136
554,husavik,66.0449,-17.3389,274.95,99,100,9.53,IS,1673156017
555,nakasongola,1.3089,32.4564,297.1,34,37,1.31,UG,1673156137
556,virden,39.5009,-89.7679,273.74,84,99,2.85,US,1673156139
557,havelock,34.8791,-76.9013,281.44,93,0,0.0,US,1673156140
558,kabare,-2.4683,28.8242,292.22,80,88,0.36,CD,1673156141
559,vestmannaeyjar,63.4427,-20.2734,275.16,73,99,11.33,IS,1673156142
560,lanigan,51.8501,-105.0344,258.09,96,6,1.94,CA,1673156143
561,havre-saint-pierre,50.2334,-63.5986,266.15,73,100,4.12,CA,1673156143
562,caravelas,-17.7125,-39.2481,296.12,95,100,1.46,BR,1673156144
563,general pico,-35.6566,-63.7568,298.2,30,78,6.56,AR,1673155875
564,manokwari,-0.8667,134.0833,300.37,80,100,1.18,ID,1673155343
565,mangrol,21.1167,70.1167,299.99,50,0,2.39,IN,1673156147
566,gobabis,-22.45,18.9667,297.14,20,14,5.78,NA,1673156147
567,monrovia,6.3005,-10.7969,296.02,85,13,2.88,LR,1673156148
568,atbasar,51.8,68.3333,272.43,85,100,13.07,KZ,1673156149
569,pacific grove,36.6177,-121.9166,285.61,90,100,3.13,US,1673156149
570,pasni,25.2631,63.471,294.31,63,0,0.73,PK,1673156150
571,ponta delgada,37.7333,-25.6667,289.55,94,75,8.23,PT,1673156013
572,kruisfontein,-34.0033,24.7314,291.5,70,25,2.5,ZA,1673155553
