City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
170,georgiyevka,43.0369,74.7114,-13.979999999999961,85,86,3.0,KZ,1674576756
171,northam,51.0333,-4.2167,5.7000000000000455,88,11,0.7,GB,1674576757
172,thunder bay,48.4001,-89.3168,-13.25,86,100,1.25,CA,1674576757
173,guerrero negro,27.9769,-114.0611,11.770000000000039,39,25,2.98,MX,1674576759
174,leshukonskoye,64.8989,45.7622,-9.279999999999973,95,100,3.9,RU,1674576759
175,lyskovo,56.0328,45.0422,-9.779999999999973,95,72,2.97,RU,1674576230
176,college station,30.628,-96.3344,10.0,94,100,7.2,US,1674576761
177,mbandaka,0.0487,18.2603,29.5,52,86,3.3,CD,1674576761
178,la ronge,55.1001,-105.2842,-21.44999999999999,99,95,1.54,CA,1674576279
179,bethel,41.3712,-73.414,5.5,65,0,8.75,US,1674576729
180,drayton valley,53.2168,-114.9854,0.6500000000000341,72,100,7.03,CA,1674576763
181,kushima,31.4583,131.2333,-0.6499999999999773,61,21,6.25,JP,1674576016
182,mahebourg,-20.4081,57.7,24.03000000000003,90,100,2.57,MU,1674576764
183,cuamba,-14.8031,36.5372,20.950000000000045,92,100,1.1,MZ,1674576764
184,poum,-20.2333,164.0167,27.05000000000001,81,9,2.72,NC,1674576765
185,bandarbeyla,9.4942,50.8122,24.49000000000001,69,25,7.61,SO,1674576766
186,zhezkazgan,47.8043,67.7144,-21.19999999999999,100,15,2.59,KZ,1674576766
187,bengkulu,-3.8004,102.2655,23.230000000000018,95,100,3.04,ID,1674576768
188,katobu,-4.9408,122.5276,23.950000000000045,93,88,0.58,ID,1674576768
189,huilong,31.8111,121.655,-5.039999999999964,44,59,6.48,CN,1674576769
190,simbahan,6.3032,120.5836,25.99000000000001,84,100,5.97,PH,1674576770
191,hurghada,27.2574,33.8129,20.25,55,0,7.3,EG,1674576770
192,port elizabeth,-33.918,25.5701,20.730000000000018,78,39,4.02,ZA,1674576771
193,solnechnyy,50.7214,136.6319,-33.349999999999966,96,76,1.98,RU,1674576771
194,mhango,-3.2833,32.85,21.129999999999995,77,100,2.53,TZ,1674576772
195,broome,42.2506,-75.833,0.9500000000000455,80,100,5.66,US,1674576772
196,georgetown,5.4112,100.3354,24.970000000000027,88,20,0.0,MY,1674576672
197,north platte,41.1239,-100.7654,-2.7099999999999795,86,100,3.09,US,1674576773
198,el porvenir,13.7617,-87.3458,23.629999999999995,36,7,2.21,HN,1674576774
